Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/10:15:18:13 0273745964 0 4419 2499 75771
2016/02/10:17:05:09 0273745964 0 4419 2499 71737
2016/02/10:18:29:57 0273745964 0 4419 2498 71814
2016/02/10:22:28:48 0273745964 0 4419 2498 81270
2016/02/11:07:46:53 0273745964 0 4419 2498 114999
2016/02/11:09:37:12 0273745964 0 4419 2498 132392
2016/02/11:10:03:48 0273745964 0 4419 2400 132392
2016/02/11:11:54:22 0273745964 0 4419 2400 129085
2016/02/11:12:03:47 0273745964 0 4419 2400 129085
2016/02/11:12:10:31 0273745964 0 4419 2400 129085
2016/02/11:12:55:14 0273745964 0 4419 2400 127081
2016/02/11:14:08:27 0273745964 0 4419 2400 127081
2016/02/11:15:27:44 0273745964 0 4419 2399 125183
2016/02/11:17:13:45 0273745964 0 4419 2397 126494
2016/02/11:19:02:07 0273745964 0 4419 2395 126580
2016/02/11:22:07:15 0273745964 0 4419 2393 130340
2016/02/12:07:34:13 0273745964 0 4419 2392 141359
2016/02/12:09:23:29 0273745964 0 4419 2392 150766
2016/02/13:12:46:15 0273745964 0 4419 2287 169151
2016/02/13:13:29:37 0273745964 0 4419 2285 165253
2016/02/13:13:37:54 0273745964 0 4419 2285 165253
2016/02/13:15:23:20 0273745964 0 4419 2284 163446
2016/02/18:17:20:57 0273745964 0 4419 2000 55273
2016/02/18:18:07:07 0273745964 0 4419 2000 55273
2016/02/18:19:14:56 0273745964 0 4419 2000 55864
2016/02/18:20:43:37 0273745964 0 4419 2000 56002
2016/02/18:21:45:41 0273745964 0 4419 2000 70639
2016/02/18:22:43:19 0273745964 0 4419 2000 70782
2016/02/19:07:51:35 0273745964 0 4419 2000 93420
2016/02/19:09:37:31 0273745964 0 4419 2000 99536
2016/02/19:11:28:53 0273745964 0 4419 2000 95094
2016/02/19:13:06:15 0273745964 0 4419 2000 92251
2016/02/19:15:03:10 0273745964 0 4419 2000 91929
2016/02/19:16:52:58 0273745964 0 4419 2000 91929
2016/02/19:17:25:28 0273745964 0 4419 2000 95795
2016/02/19:17:41:54 0273745964 0 4419 2000 95795
2016/02/19:19:31:22 0273745964 0 4419 2000 91753
2016/02/19:20:28:26 0273745964 0 4419 2000 91753
2016/02/19:22:14:00 0273745964 0 4419 2000 100643
2016/02/20:02:02:37 0273745964 0 4419 2000 104623
2016/02/20:06:10:11 0273745964 0 4419 2000 120051
2016/02/20:09:18:51 0273745964 0 4419 2000 128001
2016/02/20:10:36:14 0273745964 0 4419 2000 128331
2016/02/20:11:15:32 0273745964 0 4419 2000 128736
2016/02/20:12:08:38 0273745964 0 4419 2000 128736
2016/02/20:13:06:39 0273745964 0 4419 2000 128846
2016/02/20:14:28:10 0273745964 0 4419 2000 128159
2016/02/20:15:39:11 0273745964 0 4419 2000 128081
2016/02/20:16:53:30 0273745964 0 4419 2000 128109
2016/02/20:18:48:28 0273745964 0 4419 2000 130546
2016/02/20:19:40:02 0273745964 0 4419 2000 126933
2016/02/20:21:21:01 0273745964 0 4419 2000 134180
2016/02/20:21:44:36 0273745964 0 4419 2000 134180
2016/02/21:02:25:35 0273745964 0 4419 2000 141582
2016/02/21:09:46:10 0273745964 0 4419 2000 146402
2016/02/21:10:53:23 0273745964 0 4419 2000 146402
2016/02/21:11:44:24 0273745964 0 4419 2000 22366
2016/02/21:14:14:23 0273745964 0 4419 2000 24466
2016/02/21:14:59:54 0273745964 0 4419 2000 28575
2016/02/21:17:21:30 0273745964 0 4419 2000 12849
2016/02/21:17:45:33 0273745964 0 4419 2000 12849
2016/02/21:18:16:00 0273745964 0 4419 2000 12849
2016/02/21:20:15:41 0273745964 0 4419 2000 13822
2016/02/21:22:03:15 0273745964 0 4419 2000 10211
2016/02/21:22:27:32 0273745964 0 4419 2000 10211
2016/02/21:23:38:15 0273745964 0 4419 2000 10846
2016/02/22:07:49:56 0273745964 0 4419 2000 29223
2016/02/22:09:53:26 0273745964 0 4419 2000 29142
2016/02/22:11:04:33 0273745964 0 4419 2000 32272
2016/02/22:12:02:17 0273745964 0 4419 2000 32272
2016/02/22:15:22:48 0273745964 0 4419 2000 37515
2016/02/22:16:45:29 0273745964 0 4419 2000 37526
2016/02/23:09:33:38 0273745964 0 4419 2000 34026
2016/02/23:10:59:56 0273745964 0 4419 2000 39791
2016/02/23:12:02:50 0273745964 0 4419 2000 38842
2016/02/23:13:53:22 0273745964 0 4419 2000 39570
2016/02/23:15:08:54 0273745964 0 4419 2000 41807
2016/02/23:16:07:39 0273745964 0 4419 2000 41807
2016/02/23:17:28:18 0273745964 0 4419 2000 49072
2016/02/24:09:17:21 0273745964 0 4419 1998 99524
2016/02/24:11:15:46 0273745964 0 4419 1997 96026
2016/02/24:11:20:04 0273745964 0 4419 1997 96026
2016/02/24:13:10:19 0273745964 0 4419 1997 96180
2016/02/24:14:14:39 0273745964 0 4419 1997 91887
2016/02/24:16:50:00 0273745964 0 4419 1997 92102
2016/02/24:19:42:55 0273745964 0 4419 1996 91710
2016/02/24:21:11:22 0273745964 0 4419 1993 105036
2016/02/24:22:44:22 0273745964 0 4419 1990 105035
2016/02/24:23:07:13 0273745964 0 4419 1989 101718
2016/02/25:08:07:49 0273745964 0 4419 1983 131664
2016/02/25:09:01:18 0273745964 0 4419 1982 132192
2016/02/25:10:11:22 0273745964 0 4419 1981 13908
2016/02/25:11:36:31 0273745964 0 4419 1978 15426
2016/02/25:15:21:22 0273745964 0 4419 1975 20065
2016/02/25:16:53:46 0273745964 0 4419 1975 20065
2016/02/25:19:03:37 0273745964 0 4419 1970 25579
2016/02/25:21:36:08 0273745964 0 4419 1966 35293
2016/02/25:22:33:15 0273745964 0 4419 1965 35293
2016/02/26:07:32:38 0273745964 0 4419 1961 26240
2016/02/26:08:49:30 0273745964 0 4419 1961 26247
2016/02/26:09:51:59 0273745964 0 4419 1961 26570
2016/02/26:10:53:13 0273745964 0 4419 1960 26573
2016/02/26:13:21:42 0273745964 0 4419 1960 31762
2016/02/26:15:30:14 0273745964 0 4419 1959 40292
2016/02/26:19:54:24 0273745964 0 4419 1954 49315
2016/02/26:22:49:53 0273745964 0 4419 1950 63712
2016/02/26:23:52:25 0273745964 0 4419 1950 63712
2016/02/27:08:10:10 0273745964 0 4419 1947 81655
2016/02/27:09:41:16 0273745964 0 4419 1946 82449
2016/02/27:10:41:43 0273745964 0 4419 1945 82822
2016/02/27:12:20:53 0273745964 0 4419 1942 79162
2016/02/27:14:26:14 0273745964 0 4419 1938 75708
2016/02/27:16:33:12 0273745964 0 4419 1935 72284
2016/02/27:17:08:31 0273745964 0 4419 1934 72312
2016/02/27:17:50:16 0273745964 0 4419 1933 72312
2016/02/27:19:44:22 0273745964 0 4419 1929 73777
2016/02/27:23:57:03 0273745964 0 4419 1924 88308
2016/02/28:00:28:46 0273745964 0 4419 1924 88799
2016/02/28:03:43:12 0273745964 0 4419 1923 105077
2016/02/28:10:27:45 0273745964 0 4419 1921 119695
2016/02/28:11:15:37 0273745964 0 4419 1920 120105
2016/02/28:13:18:38 0273745964 0 4419 1916 117432
2016/02/28:17:23:03 0273745964 0 4419 1910 112290
2016/02/28:19:34:51 0273745964 0 4419 1906 115707
2016/02/28:20:49:45 0273745964 0 4419 1904 115902
2016/02/28:22:21:15 0273745964 0 4419 1901 122944
2016/02/28:23:01:07 0273745964 0 4419 1900 123148
2016/02/29:09:27:10 0273745964 0 4419 1897 143661
2016/02/29:10:35:10 0273745964 0 4419 1897 141857
2016/02/29:11:56:58 0273745964 0 4419 1894 143956
2016/02/29:12:26:01 0273745964 0 4419 1893 143956
2016/02/29:12:45:19 0273745964 0 4419 1893 143956
2016/02/29:13:49:02 0273745964 0 4419 1891 144050
2016/02/29:15:25:21 0273745964 0 4419 1888 146216
2016/02/29:15:46:46 0273745964 0 4419 1886 146216
2016/02/29:16:21:21 0273745964 0 4419 1885 146216
2016/03/01:02:15:13 0273745964 0 4419 1869 170515
2016/03/01:09:31:33 0273745964 0 4419 1867 179944
2016/03/01:11:55:59 0273745964 0 4419 1863 175348
2016/03/01:14:53:13 0273745964 0 4419 1859 171563
2016/03/01:15:18:43 0273745964 0 4419 1857 171797
2016/03/01:18:42:10 0273745964 0 4419 1852 176226
2016/03/01:20:02:46 0273745964 0 4419 1849 176290
2016/03/01:21:01:39 0273745964 0 4419 1848 186541
2016/03/01:21:53:44 0273745964 0 4419 1847 186541
2016/03/01:23:09:19 0273745964 0 4419 1844 185394
2016/03/01:23:24:49 0273745964 0 4419 1843 185394
2016/03/02:07:25:32 0273745964 0 4419 1842 205562
2016/03/02:09:40:03 0273745964 0 4419 1840 200955
2016/03/02:12:00:24 0273745964 0 4419 1836 203825
2016/03/02:12:48:36 0273745964 0 4419 1836 199324
2016/03/02:15:52:45 0273745964 0 4419 1830 194975
2016/03/02:16:48:04 0273745964 0 4419 1828 192680
2016/03/02:18:43:47 0273745964 0 4419 1825 193422
2016/03/02:19:15:59 0273745964 0 4419 1824 193457
2016/03/02:19:30:59 0273745964 0 4419 1824 193457
2016/03/02:19:38:02 0273745964 0 4419 1824 193457
2016/03/02:20:33:02 0273745964 0 4419 1822 199198
2016/03/02:21:22:52 0273745964 0 4419 1820 199478
