Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/10:15:17:49 0273756877 4844 4369 4572 419946
2016/02/10:17:04:46 0273756877 4844 4324 4572 414673
2016/02/10:18:29:34 0273756877 4844 4510 4572 414774
2016/02/10:22:28:24 0273756877 4844 4415 4572 413927
2016/02/11:07:46:30 0273756877 4844 4360 4572 419364
2016/02/11:09:36:44 0273756877 4844 4359 4572 426953
2016/02/11:10:03:24 0273756877 4844 4314 4572 426953
2016/02/11:11:53:58 0273756877 4844 4331 4572 424641
2016/02/11:12:03:23 0273756877 4844 4331 4572 424641
2016/02/11:12:10:07 0273756877 4844 4331 4572 424641
2016/02/11:12:54:51 0273756877 4844 4331 4572 423039
2016/02/11:14:08:04 0273756877 4844 4330 4572 423039
2016/02/11:15:27:20 0273756877 4844 4330 4572 421518
2016/02/11:17:13:21 0273756877 4844 4330 4572 421293
2016/02/11:19:01:44 0273756877 4844 4330 4572 421379
2016/02/11:22:06:51 0273756877 4844 4330 4572 421460
2016/02/12:07:33:49 0273756877 4844 4330 4572 426034
2016/02/12:09:23:06 0273756877 4844 4330 4572 430870
2016/02/13:12:45:52 0273756877 4844 4330 4572 427432
2016/02/13:13:29:14 0273756877 4844 4330 4572 424494
2016/02/13:13:37:30 0273756877 4844 4330 4572 424494
2016/02/13:15:22:56 0273756877 4844 4330 4572 422487
2016/02/18:17:20:34 0273756877 4844 4330 4572 408407
2016/02/18:18:06:43 0273756877 4844 4330 4572 408510
2016/02/18:19:14:32 0273756877 4844 4330 4572 405985
2016/02/18:20:43:13 0273756877 4844 4330 4572 406123
2016/02/18:21:45:17 0273756877 4844 4330 4572 409084
2016/02/18:22:42:55 0273756877 4844 4330 4572 409227
2016/02/19:07:51:11 0273756877 4844 4330 4572 412722
2016/02/19:09:37:07 0273756877 4844 4330 4572 416080
2016/02/19:11:28:29 0273756877 4844 4330 4572 414244
2016/02/19:13:05:51 0273756877 4844 4330 4572 412926
2016/02/19:15:02:46 0273756877 4844 4330 4572 412926
2016/02/19:16:52:35 0273756877 4844 4330 4573 412043
2016/02/19:17:25:04 0273756877 4844 4330 4573 412811
2016/02/19:17:41:30 0273756877 4844 4331 4573 412811
2016/02/19:19:30:58 0273756877 4844 4331 4573 412810
2016/02/19:20:28:02 0273756877 4844 4331 4573 409831
2016/02/19:22:13:37 0273756877 4844 4331 4573 412795
2016/02/20:02:02:13 0273756877 4844 4331 4573 413686
2016/02/20:06:09:47 0273756877 4844 4331 4573 416431
2016/02/20:09:18:26 0273756877 4844 4331 4573 418095
2016/02/20:10:35:50 0273756877 4844 4331 4573 418425
2016/02/20:11:15:08 0273756877 4844 4331 4573 417136
2016/02/20:12:08:14 0273756877 4844 4331 4573 417136
2016/02/20:13:06:15 0273756877 4844 4331 4573 417246
2016/02/20:14:27:46 0273756877 4844 4331 4573 414837
2016/02/20:15:38:46 0273756877 4844 4331 4573 414888
2016/02/20:16:53:06 0273756877 4844 4331 4573 412969
2016/02/20:18:48:04 0273756877 4844 4331 4573 412440
2016/02/20:19:39:38 0273756877 4844 4331 4573 408757
2016/02/20:21:20:37 0273756877 4844 4331 4573 410831
2016/02/20:21:44:12 0273756877 4844 4331 4573 410831
2016/02/21:02:25:11 0273756877 4844 4331 4573 45998
2016/02/21:09:45:46 0273756877 4844 4331 4573 81615
2016/02/21:10:52:59 0273756877 4844 4331 4573 81615
2016/02/21:11:43:59 0273756877 4844 4331 4573 84655
2016/02/21:14:13:59 0273756877 4844 4331 4573 87438
2016/02/21:14:59:30 0273756877 4844 4331 4573 87438
2016/02/21:17:21:06 0273756877 4844 4331 4573 99751
2016/02/21:17:45:09 0273756877 4844 4331 4573 99751
2016/02/21:18:15:36 0273756877 4844 4331 4573 99751
2016/02/21:20:15:18 0273756877 4844 4331 4573 101581
2016/02/21:22:02:51 0273756877 4844 4331 4573 115081
2016/02/21:22:27:08 0273756877 4844 4331 4573 115081
2016/02/21:23:37:51 0273756877 4844 4331 4573 116358
2016/02/22:07:49:32 0273756877 4844 4331 4573 159245
2016/02/22:09:53:02 0273756877 4844 4331 4573 160383
2016/02/22:11:04:09 0273756877 4844 4331 4573 166172
2016/02/22:12:01:52 0273756877 4844 4331 4573 166172
2016/02/22:15:22:24 0273756877 4844 4331 4573 167791
2016/02/22:16:45:06 0273756877 4844 4331 4573 170960
2016/02/23:09:33:14 0273756877 4844 4331 4573 221157
2016/02/23:10:59:32 0273756877 4844 4331 4573 228541
2016/02/23:12:02:26 0273756877 4844 4331 4573 228861
2016/02/23:13:52:58 0273756877 4844 4331 4573 230176
2016/02/23:15:08:30 0273756877 4844 4331 4573 232066
2016/02/23:16:07:16 0273756877 4844 4331 4573 232065
2016/02/23:17:27:54 0273756877 4844 4331 4573 236624
2016/02/24:09:16:56 0273756877 4844 4331 4573 280161
2016/02/24:11:15:22 0273756877 4844 4331 4573 284620
2016/02/24:11:19:40 0273756877 4844 4331 4573 284620
2016/02/24:13:09:55 0273756877 4844 4331 4573 285147
2016/02/24:14:14:15 0273756877 4844 4331 4573 285147
2016/02/24:16:49:36 0273756877 4844 4331 4573 285361
2016/02/24:19:42:31 0273756877 4844 4331 4573 290271
2016/02/24:21:10:58 0273756877 4844 4331 4573 295580
2016/02/24:22:43:58 0273756877 4844 4331 4573 303338
2016/02/24:23:06:49 0273756877 4844 4331 4573 303338
2016/02/25:08:07:25 0273756877 4844 4330 4572 321587
2016/02/25:09:00:55 0273756877 4844 4330 4572 321587
2016/02/25:10:10:59 0273756877 4844 4330 4572 322012
2016/02/25:11:36:07 0273756877 4844 4330 4572 322423
2016/02/25:15:20:58 0273756877 4844 4330 4572 322627
2016/02/25:16:53:23 0273756877 4844 4330 4572 325641
2016/02/25:19:03:13 0273756877 4844 4330 4572 325679
2016/02/25:21:35:44 0273756877 4844 4330 4572 331249
2016/02/25:22:32:51 0273756877 4844 4330 4572 331249
2016/02/26:07:32:14 0273756877 4844 4330 4572 54134
2016/02/26:08:49:06 0273756877 4844 4330 4572 54145
2016/02/26:09:51:35 0273756877 4844 4330 4572 56765
2016/02/26:10:52:49 0273756877 4844 4330 4572 56898
2016/02/26:13:21:18 0273756877 4844 4330 4572 67098
2016/02/26:15:29:51 0273756877 4844 4330 4572 76516
2016/02/26:19:54:00 0273756877 4844 4330 4572 26911
2016/02/26:22:49:29 0273756877 4844 4330 4572 38501
2016/02/26:23:52:01 0273756877 4844 4330 4572 38501
2016/02/27:08:09:46 0273756877 4844 4330 4572 76671
2016/02/27:09:40:52 0273756877 4844 4330 4572 81298
2016/02/27:10:41:19 0273756877 4844 4330 4572 81671
2016/02/27:12:20:29 0273756877 4844 4330 4572 81400
2016/02/27:14:25:50 0273756877 4844 4330 4572 81176
2016/02/27:16:32:48 0273756877 4844 4330 4572 81282
2016/02/27:17:08:08 0273756877 4844 4330 4572 81310
2016/02/27:17:49:52 0273756877 4844 4330 4572 81310
2016/02/27:19:43:58 0273756877 4844 4330 4572 85765
2016/02/27:23:56:39 0273756877 4844 4330 4572 102738
2016/02/28:00:28:23 0273756877 4844 4330 4572 103229
2016/02/28:03:42:48 0273756877 4844 4330 4572 118729
2016/02/28:10:27:22 0273756877 4844 4330 4572 136581
2016/02/28:11:15:13 0273756877 4844 4330 4572 136991
2016/02/28:13:18:14 0273756877 4844 4330 4572 137627
2016/02/28:17:22:40 0273756877 4844 4330 4572 144448
2016/02/28:19:34:28 0273756877 4844 4330 4572 151690
2016/02/28:20:49:21 0273756877 4844 4330 4572 151885
2016/02/28:22:20:52 0273756877 4844 4330 4572 162190
2016/02/28:23:00:43 0273756877 4844 4330 4572 162394
2016/02/29:09:26:46 0273756877 4844 4330 4572 194192
2016/02/29:10:34:46 0273756877 4844 4330 4572 193551
2016/02/29:11:56:34 0273756877 4844 4330 4572 195919
2016/02/29:12:25:37 0273756877 4844 4330 4572 195919
2016/02/29:12:44:55 0273756877 4844 4330 4572 195919
2016/02/29:13:48:38 0273756877 4844 4330 4572 196010
2016/02/29:15:24:57 0273756877 4844 4330 4572 195856
2016/02/29:15:46:22 0273756877 4844 4330 4572 197989
2016/02/29:16:20:57 0273756877 4844 4330 4572 197989
2016/03/01:02:14:50 0273756877 4844 4330 4572 226110
2016/03/01:09:31:10 0273756877 4844 4330 4572 242261
2016/03/01:11:55:35 0273756877 4844 4330 4572 49565
2016/03/01:14:52:49 0273756877 4844 4330 4572 53389
2016/03/01:15:18:20 0273756877 4844 4330 4572 53435
2016/03/01:18:41:46 0273756877 4844 4330 4572 72840
2016/03/01:20:02:22 0273756877 4844 4330 4572 72905
2016/03/01:21:01:15 0273756877 4844 4330 4572 91267
2016/03/01:21:53:21 0273756877 4844 4330 4572 93039
2016/03/01:23:08:55 0273756877 4844 4330 4572 93262
2016/03/01:23:24:20 0273756877 4844 4330 4572 93262
2016/03/02:07:25:08 0273756877 4844 4330 4572 138473
2016/03/02:09:39:39 0273756877 4844 4330 4572 139816
2016/03/02:12:00:00 0273756877 4844 4330 4572 150184
2016/03/02:12:48:12 0273756877 4844 4330 4572 152006
2016/03/02:15:52:21 0273756877 4844 4330 4572 153540
2016/03/02:16:47:40 0273756877 4844 4330 4572 157541
2016/03/02:18:43:23 0273756877 4844 4330 4572 165303
2016/03/02:19:15:34 0273756877 4844 4330 4572 165338
