Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/05:11:55:50 184872005X 3699 3048 2100 60793
2016/03/05:12:20:10 184872005X 3699 3048 2100 60793
2016/03/05:12:40:24 184872005X 3699 3048 2100 60793
2016/03/05:12:56:13 184872005X 3699 3048 2100 62104
2016/03/05:17:42:04 184872005X 3699 3048 2100 64104
2016/03/05:19:31:31 184872005X 3699 3048 2100 70538
2016/03/05:20:20:31 184872005X 3699 3048 2100 79337
2016/03/05:21:51:06 184872005X 3699 3048 2100 91555
2016/03/05:23:11:55 184872005X 3699 3048 2100 92404
2016/03/06:03:52:15 184872005X 3699 3048 2100 110038
2016/03/06:08:38:55 184872005X 3699 3048 2100 124333
2016/03/06:09:42:45 184872005X 3699 3048 2100 129247
2016/03/06:10:35:12 184872005X 3699 3048 2100 129625
2016/03/06:11:30:27 184872005X 3699 3048 2100 130609
2016/03/06:14:31:17 184872005X 3699 3048 2100 132744
2016/03/06:14:46:18 184872005X 3699 3048 2100 132921
2016/03/06:15:53:55 184872005X 3699 3048 2100 135139
2016/03/06:16:37:03 184872005X 3699 3048 2100 135139
2016/03/06:17:51:28 184872005X 3699 3048 2100 140981
2016/03/06:20:48:44 184872005X 3699 3048 2100 141304
2016/03/06:22:33:54 184872005X 3699 3100 2100 151023
2016/03/06:22:57:45 184872005X 3699 3100 2100 151023
2016/03/06:23:09:27 184872005X 3699 3100 2100 151023
2016/03/07:07:38:42 184872005X 3699 3100 2100 181999
2016/03/07:09:29:21 184872005X 3699 3100 2100 182028
2016/03/07:10:53:31 184872005X 3699 3100 2100 181972
2016/03/07:11:31:57 184872005X 3699 3100 2100 181972
2016/03/07:12:36:10 184872005X 3699 3100 2100 185550
2016/03/07:14:02:02 184872005X 3699 3100 2100 186931
2016/03/07:15:31:15 184872005X 3699 3100 2100 190862
2016/03/07:16:20:51 184872005X 3699 3100 2100 190862
2016/03/07:16:58:19 184872005X 3699 3100 2100 191137
2016/03/07:19:10:50 184872005X 3699 3100 2100 190570
