Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price:  Sales-Rank 
2016/02/10:15:16:18 0123973082 7599 5295 5294 525269
2016/02/10:17:03:14 0123973082 7599 5295 5294 525191
2016/02/10:18:28:01 0123973082 7599 5295 5294 525291
2016/02/10:22:26:53 0123973082 7599 5295 5294 528507
2016/02/11:07:44:59 0123973082 7599 5295 5294 535503
2016/02/11:09:35:12 0123973082 7599 5295 5294 541630
2016/02/11:10:01:52 0123973082 7599 5295 5294 541630
2016/02/11:11:52:26 0123973082 7599 5295 5294 539826
2016/02/11:12:01:51 0123973082 7599 5295 5294 539826
2016/02/11:12:08:36 0123973082 7599 5295 5294 539826
2016/02/11:12:53:19 0123973082 7599 5295 5294 539826
2016/02/11:14:06:32 0123973082 7599 5295 5294 538826
2016/02/11:15:25:49 0123973082 7599 5295 5294 538486
2016/02/11:17:11:50 0123973082 7599 5295 5294 539599
2016/02/11:19:00:12 0123973082 7599 5295 5294 539686
2016/02/11:22:05:20 0123973082 7599 5295 5294 543405
2016/02/12:07:32:18 0123973082 7599 5295 5294 551682
2016/02/12:09:21:34 0123973082 7599 5295 5294 555412
2016/02/13:12:44:14 0123973082 7599 5534 5294 566954
2016/02/13:13:27:36 0123973082 7599 5534 5294 565970
2016/02/13:13:35:46 0123973082 7599 5534 5294 565970
2016/02/13:15:21:18 0123973082 7599 5534 5294 565856
2016/02/18:17:18:56 0123973082 7599 5534 5535 622580
2016/02/18:18:05:05 0123973082 7599 5534 5535 622683
2016/02/18:19:12:54 0123973082 7599 5534 5535 622683
2016/02/18:20:41:35 0123973082 7599 5534 5535 621831
2016/02/18:21:43:39 0123973082 7599 5534 5535 624699
2016/02/18:22:41:18 0123973082 7599 5534 5535 624842
2016/02/19:07:49:34 0123973082 7599 5534 5535 631101
2016/02/19:09:35:30 0123973082 7599 5534 5535 634068
2016/02/19:11:26:51 0123973082 7599 5534 5535 633151
2016/02/19:13:04:13 0123973082 7599 5534 5535 632757
2016/02/19:15:01:06 0123973082 7599 5534 5535 632756
2016/02/19:16:50:57 0123973082 7599 5534 5535 632698
2016/02/19:17:23:26 0123973082 7599 5534 5535 632698
2016/02/19:17:39:53 0123973082 7599 5534 5535 633978
2016/02/19:19:29:20 0123973082 7599 5534 5535 633977
2016/02/19:20:26:24 0123973082 7599 5534 5535 632620
2016/02/19:22:11:59 0123973082 7599 5534 5535 635600
2016/02/20:02:00:35 0123973082 7599 5534 5535 637253
2016/02/20:06:08:09 0123973082 7599 5534 5535 640945
2016/02/20:09:16:48 0123973082 7599 5534 5535 642675
2016/02/20:10:34:12 0123973082 7599 5534 5535 643005
2016/02/20:11:13:29 0123973082 7599 5534 5535 642687
2016/02/20:12:06:37 0123973082 7599 5534 5535 642687
2016/02/20:13:04:37 0123973082 7599 5534 5535 642797
2016/02/20:14:26:08 0123973082 7599 5534 5535 642393
2016/02/20:15:37:09 0123973082 7599 5534 5535 642292
2016/02/20:16:51:28 0123973082 7599 5534 5535 642320
2016/02/20:18:46:26 0123973082 7599 5534 5535 642225
2016/02/20:19:38:01 0123973082 7599 5534 5535 642225
2016/02/20:21:18:59 0123973082 7599 5534 5535 642225
2016/02/20:21:42:34 0123973082 7599 5534 5535 644920
2016/02/21:02:23:34 0123973082 7599 5534 5535 648402
2016/02/21:09:44:08 0123973082 7599 5534 5535 651430
2016/02/21:10:51:21 0123973082 7599 5534 5535 651430
2016/02/21:11:42:21 0123973082 7599 5534 5535 650611
2016/02/21:14:12:21 0123973082 7599 5534 5535 650078
2016/02/21:14:57:52 0123973082 7599 5534 5535 650078
2016/02/21:17:19:28 0123973082 7599 5534 5535 650952
2016/02/21:17:43:33 0123973082 7599 5534 5535 650952
2016/02/21:18:14:00 0123973082 7599 5534 5535 650952
2016/02/21:20:13:41 0123973082 7599 5534 5535 650419
2016/02/21:22:01:15 0123973082 7599 5534 5535 653538
2016/02/21:22:25:32 0123973082 7599 5534 5535 653538
2016/02/21:23:36:15 0123973082 7599 5534 5535 652704
2016/02/22:07:47:55 0123973082 7599 5534 5535 662314
2016/02/22:09:51:26 0123973082 7599 5534 5535 661639
2016/02/22:11:02:33 0123973082 7599 5534 5535 662644
2016/02/22:12:00:13 0123973082 7599 5534 5535 662644
2016/02/22:15:20:47 0123973082 7599 5534 5535 662150
2016/02/22:16:43:29 0123973082 7599 5534 5535 662075
2016/02/22:20:54:04 0123973082 7599 5534 5535 662618
2016/02/23:09:31:37 0123973082 7599 5534 5535 676274
2016/02/23:10:57:55 0123973082 7599 5534 5535 678549
2016/02/23:12:00:49 0123973082 7599 5534 5535 677573
2016/02/23:13:51:21 0123973082 7599 5534 5535 676966
2016/02/23:15:06:54 0123973082 7599 5534 5535 676402
2016/02/23:16:05:39 0123973082 7599 5534 5535 676400
2016/02/23:17:26:17 0123973082 7599 5534 5535 677111
2016/02/24:09:15:19 0123973082 7599 6769 7161 690250
2016/02/24:11:13:46 0123973082 7599 6769 7161 690389
2016/02/24:11:18:03 0123973082 7599 6769 7161 690389
2016/02/24:13:08:19 0123973082 7599 6769 7161 689445
2016/02/24:14:12:38 0123973082 7599 6769 7161 689445
2016/02/24:16:48:00 0123973082 7599 6769 7161 689659
2016/02/24:19:40:55 0123973082 7599 6769 7161 689680
2016/02/24:21:09:21 0123973082 7599 6769 7161 694425
2016/02/24:22:42:21 0123973082 7599 6769 7161 694424
2016/02/24:23:05:13 0123973082 7599 6769 7161 694424
2016/02/25:08:05:48 0123973082 7599 6769 7161 700591
2016/02/25:08:59:18 0123973082 7599 6769 7161 701119
2016/02/25:10:09:22 0123973082 7599 6769 7161 701029
2016/02/25:11:34:30 0123973082 7599 6769 7161 701259
2016/02/25:15:19:21 0123973082 7599 6769 7161 701210
2016/02/25:16:51:46 0123973082 7599 6769 7161 701213
2016/02/25:19:01:36 0123973082 7599 6769 7161 702645
2016/02/25:21:34:07 0123973082 7599 6769 7161 704907
2016/02/25:22:31:15 0123973082 7599 6769 7161 704907
2016/02/26:07:30:37 0123973082 7599 6769 7163 711956
2016/02/26:08:47:30 0123973082 7599 6769 7164 712576
2016/02/26:09:49:58 0123973082 7599 6769 7164 711657
2016/02/26:10:51:12 0123973082 7599 6769 7164 711657
2016/02/26:13:19:42 0123973082 7599 6769 7164 711340
2016/02/26:15:28:14 0123973082 7599 6769 7164 712119
2016/02/26:19:52:24 0123973082 7599 6769 7164 713379
2016/02/26:22:47:52 0123973082 7599 6769 7164 716457
2016/02/26:23:50:24 0123973082 7599 6769 7164 716454
2016/02/27:08:08:10 0123973082 7599 6769 7164 720429
2016/02/27:09:39:16 0123973082 7599 6769 7164 720663
2016/02/27:10:39:43 0123973082 7599 6769 7164 721036
2016/02/27:12:18:53 0123973082 7599 6769 7164 719701
2016/02/27:14:24:14 0123973082 7599 6769 7164 718828
2016/02/27:16:31:12 0123973082 7599 6769 7164 717923
2016/02/27:17:06:31 0123973082 7599 6769 7164 717948
2016/02/27:17:48:15 0123973082 7599 6769 7164 717948
2016/02/27:19:42:21 0123973082 7599 6769 7164 718486
2016/02/27:23:55:03 0123973082 7599 6799 7164 721750
2016/02/28:00:26:46 0123973082 7599 6799 7164 721750
2016/02/28:03:41:12 0123973082 7599 6799 7164 725958
2016/02/28:10:25:45 0123973082 7599 6799 7164 64653
2016/02/28:11:13:37 0123973082 7599 6770 7164 64910
2016/02/28:13:16:37 0123973082 7599 6769 7164 68263
2016/02/28:17:21:03 0123973082 7599 6769 8653 84203
2016/02/28:19:32:51 0123973082 7599 6769 8651 95343
2016/02/28:20:47:44 0123973082 7599 6769 8651 95539
2016/02/28:22:19:15 0123973082 7599 6769 8650 110336
2016/02/28:22:59:07 0123973082 7599 6769 8650 110540
2016/02/29:09:25:09 0123973082 7599 6769 8650 159133
2016/02/29:10:33:10 0123973082 7599 7161 8649 161055
2016/02/29:11:54:58 0123973082 7599 7157 8648 166021
2016/02/29:12:24:00 0123973082 7599 7157 8648 166021
2016/02/29:12:43:12 0123973082 7599 7156 8648 166021
2016/02/29:13:47:02 0123973082 7599 7154 8648 166114
2016/02/29:15:23:21 0123973082 7599 7149 8648 168533
2016/02/29:15:44:45 0123973082 7599 7148 8648 173333
2016/02/29:16:19:21 0123973082 7599 7147 8648 173333
2016/02/29:17:17:08 0123973082 7599 7144 8648 173333
2016/03/01:02:13:13 0123973082 7599 7133 8648 78450
2016/03/01:09:29:33 0123973082 8020 7129 8646 109163
2016/03/01:11:53:58 0123973082 8020 7125 8645 115600
2016/03/01:14:51:10 0123973082 8020 7123 8641 116828
2016/03/01:15:16:43 0123973082 8020 7121 8641 117062
2016/03/01:18:40:09 0123973082 8020 7121 8639 129122
2016/03/01:20:00:45 0123973082 8020 7121 8639 129186
