Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/10:15:17:46 146411899X 5199 4680 4918 235347
2016/02/10:17:04:43 146411899X 5199 4680 4918 235585
2016/02/10:18:29:30 146411899X 5199 4680 4918 235686
2016/02/10:22:28:22 146411899X 5199 4680 4918 240237
2016/02/11:07:46:26 146411899X 5199 4680 4918 247481
2016/02/11:09:36:41 146411899X 5199 4680 4918 247481
2016/02/11:10:03:21 146411899X 5199 4680 4918 257225
2016/02/11:11:53:55 146411899X 5199 4680 4918 252992
2016/02/11:12:03:20 146411899X 5199 4680 4918 252992
2016/02/11:12:10:04 146411899X 5199 4680 4918 252992
2016/02/11:12:54:48 146411899X 5199 4680 4918 252992
2016/02/11:14:08:00 146411899X 5199 4680 4918 250072
2016/02/11:15:27:17 146411899X 5199 4680 4918 248198
2016/02/11:17:13:18 146411899X 5199 4680 4918 249450
2016/02/11:19:01:40 146411899X 5199 4680 4918 249536
2016/02/11:22:06:48 146411899X 5199 4680 4918 254972
2016/02/12:07:33:46 146411899X 5199 4680 4917 47039
2016/02/12:09:23:02 146411899X 5199 4680 4916 64940
2016/02/13:12:45:49 146411899X 5199 4680 4912 139988
2016/02/13:13:29:11 146411899X 5199 4680 4912 140684
2016/02/13:13:37:28 146411899X 5199 4680 4912 140684
2016/02/13:15:22:54 146411899X 5199 4680 4912 143834
2016/02/18:17:20:31 146411899X 5199 4680 4918 138786
2016/02/18:18:06:41 146411899X 5199 4680 4918 138890
2016/02/18:19:14:29 146411899X 5199 4680 4918 138890
2016/02/18:20:43:10 146411899X 5199 4680 4918 137705
2016/02/18:21:45:14 146411899X 5199 4680 4918 146688
2016/02/18:22:42:53 146411899X 5199 4680 4918 146831
2016/02/19:07:51:09 146411899X 5199 4680 4918 162785
2016/02/19:09:37:05 146411899X 5199 4680 4918 163708
2016/02/19:11:28:26 146411899X 5199 4680 4918 166159
2016/02/19:13:05:49 146411899X 5199 4680 4918 166159
2016/02/19:15:02:43 146411899X 5199 4680 4918 165019
2016/02/19:16:52:32 146411899X 5199 4680 4918 165557
2016/02/19:17:25:02 146411899X 5199 4680 4918 169430
2016/02/19:17:41:28 146411899X 5199 4680 4918 169430
2016/02/19:19:30:55 146411899X 5199 4680 4918 169429
2016/02/19:20:27:59 146411899X 5199 4680 4918 167775
2016/02/19:22:13:34 146411899X 5199 4680 4918 176934
2016/02/20:02:02:10 146411899X 5199 4680 4918 182314
2016/02/20:06:09:44 146411899X 5199 4680 4918 47633
2016/02/20:09:18:24 146411899X 5199 4680 4917 61469
2016/02/20:10:35:47 146411899X 5199 4680 4917 61713
2016/02/20:11:15:06 146411899X 5199 4680 4917 63859
2016/02/20:12:08:12 146411899X 5199 4680 4917 63969
2016/02/20:13:06:12 146411899X 5199 4680 4917 63969
2016/02/20:14:27:43 146411899X 5199 4680 4915 65200
2016/02/20:15:38:44 146411899X 5199 4680 4915 68430
2016/02/20:16:53:04 146411899X 5199 4680 4915 68458
2016/02/20:18:48:01 146411899X 5199 4680 4914 75243
2016/02/20:19:39:36 146411899X 5199 4680 4913 75243
2016/02/20:21:20:35 146411899X 5199 4680 4912 75243
2016/02/20:21:44:10 146411899X 5199 4680 4911 87885
2016/02/21:02:25:09 146411899X 5199 4680 4910 105683
2016/02/21:09:45:44 146411899X 5199 4680 4907 127869
2016/02/21:10:52:56 146411899X 5199 4680 4905 127869
2016/02/21:11:43:56 146411899X 5199 4680 4905 128891
2016/02/21:14:13:57 146411899X 5199 4680 4903 129725
2016/02/21:14:59:27 146411899X 5199 4680 4903 131297
2016/02/21:17:21:04 146411899X 5199 4680 4903 137209
2016/02/21:17:45:07 146411899X 5199 4680 4903 137209
2016/02/21:18:15:34 146411899X 5199 4680 4903 137255
2016/02/21:20:15:15 146411899X 5199 4680 4903 136897
2016/02/21:22:02:49 146411899X 5199 4680 4902 146797
2016/02/21:22:27:06 146411899X 5199 4680 4902 146797
2016/02/21:23:37:49 146411899X 5199 4680 4902 145367
2016/02/22:07:49:29 146411899X 5199 4680 4917 174674
2016/02/22:09:53:00 146411899X 5199 4680 4917 172881
2016/02/22:11:04:06 146411899X 5199 4680 4917 175815
2016/02/22:12:01:49 146411899X 5199 4680 4917 175815
2016/02/22:15:22:21 146411899X 5199 4680 4917 174849
2016/02/22:16:45:03 146411899X 5199 4680 4917 174898
2016/02/23:09:33:11 146411899X 5199 4680 4917 210940
2016/02/23:10:59:29 146411899X 5199 4680 4917 217843
2016/02/23:12:02:24 146411899X 5199 4680 4917 217314
2016/02/23:13:52:55 146411899X 5199 4680 4917 217626
2016/02/23:15:08:28 146411899X 5199 4680 4917 218132
2016/02/23:16:07:13 146411899X 5199 4680 4917 218131
2016/02/23:17:27:51 146411899X 5199 4680 4917 220982
2016/02/24:09:16:54 146411899X 5199 4680 4912 245116
2016/02/24:11:15:19 146411899X 5199 4680 4911 242078
2016/02/24:11:19:37 146411899X 5199 4680 4911 242078
