Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/06:11:32:05 0273759078 6999 2975 3389 11837
2016/03/06:14:32:55 0273759078 6999 2975 3389 12563
2016/03/06:14:47:56 0273759078 6999 2975 3389 12563
2016/03/06:15:55:32 0273759078 6999 2975 3389 13401
2016/03/06:16:38:41 0273759078 6999 2975 3389 13401
2016/03/06:17:53:05 0273759078 6999 2975 3389 15999
2016/03/06:20:50:22 0273759078 6999 3020 3389 15552
2016/03/06:22:35:31 0273759078 6999 3176 3389 10580
2016/03/06:22:59:22 0273759078 6999 3176 3389 10580
2016/03/06:23:11:04 0273759078 6999 3176 3389 10580
2016/03/07:07:40:20 0273759078 6999 3175 3389 13533
2016/03/07:09:31:01 0273759078 6999 3175 3389 13372
2016/03/07:10:55:09 0273759078 6999 3175 3389 13169
2016/03/07:11:33:35 0273759078 6999 3175 3389 13170
2016/03/07:12:37:48 0273759078 6999 3175 3389 14105
2016/03/07:14:03:39 0273759078 6999 3175 3389 14994
2016/03/07:15:32:53 0273759078 6999 3175 3389 14994
2016/03/07:16:22:29 0273759078 6999 3175 3389 9758
2016/03/07:16:59:56 0273759078 6999 3175 3389 9758
2016/03/07:19:12:28 0273759078 6999 3175 3389 9829
2016/03/07:22:44:18 0273759078 6999 3175 3389 16190
2016/03/07:23:51:23 0273759078 6999 3175 3389 16190
2016/03/08:07:45:39 0273759078 6999 3175 3389 17537
2016/03/08:09:08:18 0273759078 6999 3175 3389 17006
2016/03/08:11:58:41 0273759078 6999 3174 3389 17381
2016/03/08:13:15:49 0273759078 6999 3174 3389 17381
2016/03/08:14:43:19 0273759078 6999 3174 3389 17972
2016/03/08:17:18:34 0273759078 6999 3174 3389 20382
2016/03/08:19:45:46 0273759078 6999 3174 3389 11233
2016/03/09:07:50:02 0273759078 6999 3173 3389 25421
2016/03/09:10:00:24 0273759078 6999 3173 3389 25421
2016/03/09:10:56:03 0273759078 6999 3173 3389 25884
2016/03/09:15:05:48 0273759078 6999 3071 3389 11951
2016/03/09:15:56:49 0273759078 6999 3070 3389 11951
2016/03/09:18:44:58 0273759078 6999 3070 3389 9005
2016/03/09:21:19:38 0273759078 6999 3070 3389 12246
2016/03/09:22:47:57 0273759078 6999 3070 3389 12267
2016/03/09:23:27:59 0273759078 6999 3070 3389 12267
2016/03/09:23:49:12 0273759078 6999 3070 3389 12267
2016/03/10:05:06:54 0273759078 6999 2970 3389 14946
2016/03/10:07:53:55 0273759078 6999 2970 3389 14667
2016/03/10:09:41:14 0273759078 6999 2970 3389 11350
2016/03/10:11:10:45 0273759078 6999 2970 3389 11560
2016/03/10:12:01:08 0273759078 6999 2970 3389 11560
2016/03/10:12:28:52 0273759078 6999 2970 3389 11559
2016/03/10:14:07:18 0273759078 6999 2970 3389 11624
2016/03/10:15:33:13 0273759078 6999 2970 3389 12330
2016/03/10:16:42:26 0273759078 6999 2970 3389 14128
2016/03/10:19:19:48 0273759078 6999 2970 3389 9974
2016/03/10:20:23:15 0273759078 6999 2970 3389 9975
2016/03/10:22:58:18 0273759078 6999 2870 3389 13054
2016/03/11:07:51:06 0273759078 6999 2870 3389 19354
2016/03/11:09:52:40 0273759078 6999 2870 3389 21290
2016/03/11:13:44:18 0273759078 6999 2870 2870 20209
2016/03/11:16:09:09 0273759078 6999 2870 2870 21694
2016/03/11:16:51:08 0273759078 6999 2870 2870 21694
2016/03/11:17:31:55 0273759078 6999 2870 2870 24912
2016/03/11:19:38:23 0273759078 6999 2870 2870 23114
2016/03/11:22:50:37 0273759078 6999 2870 2870 28163
2016/03/12:12:14:32 0273759078 6999 2870 2870 21835
2016/03/12:13:50:06 0273759078 6999 2870 2870 21472
2016/03/12:18:57:14 0273759078 6999 2870 2870 26668
2016/03/13:09:31:37 0273759078 6999 2870 2870 20396
2016/03/13:11:16:22 0273759078 6999 2870 2870 11372
2016/03/13:16:24:05 0273759078 6999 2870 3389 12597
2016/03/13:18:18:02 0273759078 6999 2870 3389 8394
2016/03/13:19:48:22 0273759078 6999 2870 3389 8394
2016/03/13:22:46:49 0273759078 6999 2870 3389 8365
2016/03/14:07:50:48 0273759078 6999 2870 3389 13296
2016/03/14:09:01:57 0273759078 6999 2770 3389 17178
2016/03/14:10:16:31 0273759078 6999 2770 3389 17178
2016/03/15:14:53:21 0273759078 6999 2670 3389 10714
2016/03/15:17:36:26 0273759078 6999 2670 3389 14802
2016/03/15:18:54:23 0273759078 6999 2670 3389 14802
2016/03/15:20:18:29 0273759078 6999 2670 3389 14348
2016/03/15:20:52:54 0273759078 6999 2670 3389 14348
2016/03/15:22:48:14 0273759078 6999 2670 3389 23093
2016/03/16:00:39:13 0273759078 6999 2670 3389 23093
2016/03/16:08:16:54 0273759078 6999 2670 3389 40487
2016/03/16:21:43:32 0273759078 6999 2570 3389 21116
2016/03/16:23:34:32 0273759078 6999 2299 3389 21117
2016/03/17:07:36:30 0273759078 6999 2199 3389 13976
2016/03/17:09:03:06 0273759078 6999 2199 3389 13976
2016/03/17:13:52:36 0273759078 6999 2179 3389 16179
2016/03/17:14:42:51 0273759078 6999 2179 3389 16231
2016/03/17:16:08:32 0273759078 6999 2179 3389 16231
2016/03/17:17:26:59 0273759078 6999 2179 3389 17985
2016/03/17:18:29:16 0273759078 6999 2179 3389 21110
2016/03/17:22:33:06 0273759078 6999 2079 3389 8367
2016/03/18:07:47:50 0273759078 6999 2079 3389 12265
2016/03/18:08:59:53 0273759078 6999 2079 3389 12164
2016/03/18:13:51:37 0273759078 6999 2079 3389 8737
2016/03/19:00:44:13 0273759078 6999 2049 3389 8798
2016/03/19:10:48:07 0273759078 6999 2049 3389 13536
2016/03/19:13:14:50 0273759078 6999 2049 3389 13311
2016/03/19:21:08:16 0273759078 6999 2049 3389 21182
2016/03/19:23:46:01 0273759078 5999 2049 3389 24040
2016/03/20:08:18:16 0273759078 5999 2049 3389 28694
2016/03/20:09:58:52 0273759078 5999 2049 3389 28694
